nombre_entidad;anio;grupo_edad;hombres;mujeres
LA GUAJIRA;2039;15-19;57358.0;56209.0
LA GUAJIRA;2039;20-24;58247.0;57391.0
LA GUAJIRA;2039;25-29;55658.0;55741.0
LA GUAJIRA;2039;30-34;53842.0;54458.0
LA GUAJIRA;2039;35-39;47223.0;50151.0
LA GUAJIRA;2039;40-44;38073.0;42360.0
LA GUAJIRA;2039;45-49;32245.0;35520.0
LA GUAJIRA;2039;50-54;26836.0;30254.0
LA GUAJIRA;2039;55-59;23295.0;27021.0
LA GUAJIRA;2039;60-64;18422.0;21706.0
LA GUAJIRA;2039;65-69;13976.0;17085.0
LA GUAJIRA;2039;70-74;10547.0;14113.0
LA GUAJIRA;2039;75-79;7358.0;10909.0
LA GUAJIRA;2039;80-84;4152.0;6939.0
LA GUAJIRA;2039;85-89;1929.0;3651.0
LA GUAJIRA;2039;90-94;697.0;1418.0
LA GUAJIRA;2039;95-99;187.0;388.0
LA GUAJIRA;2039;100+;38.0;52.0
LA GUAJIRA;2040;0-4;48543.0;46429.0
LA GUAJIRA;2040;5-9;52479.0;50589.0
LA GUAJIRA;2040;10-14;55032.0;53762.0
LA GUAJIRA;2040;15-19;57047.0;55936.0
LA GUAJIRA;2040;20-24;58136.0;57177.0
LA GUAJIRA;2040;25-29;55737.0;55883.0
LA GUAJIRA;2040;30-34;54176.0;54688.0
LA GUAJIRA;2040;35-39;48529.0;50930.0
LA GUAJIRA;2040;40-44;39230.0;43593.0
LA GUAJIRA;2040;45-49;33148.0;36594.0
LA GUAJIRA;2040;50-54;27651.0;31052.0
LA GUAJIRA;2040;55-59;23836.0;27577.0
LA GUAJIRA;2040;60-64;19109.0;22547.0
LA GUAJIRA;2040;65-69;14283.0;17470.0
LA GUAJIRA;2040;70-74;10830.0;14461.0
LA GUAJIRA;2040;75-79;7608.0;11310.0
LA GUAJIRA;2040;80-84;4368.0;7309.0
LA GUAJIRA;2040;85-89;2002.0;3785.0
LA GUAJIRA;2040;90-94;732.0;1515.0
LA GUAJIRA;2040;95-99;203.0;398.0
LA GUAJIRA;2040;100+;42.0;61.0
LA GUAJIRA;2041;0-4;47899.0;45819.0
LA GUAJIRA;2041;5-9;51860.0;49981.0
LA GUAJIRA;2041;10-14;54527.0;53272.0
LA GUAJIRA;2041;15-19;56784.0;55696.0
LA GUAJIRA;2041;20-24;57855.0;56815.0
LA GUAJIRA;2041;25-29;55885.0;56069.0
LA GUAJIRA;2041;30-34;54315.0;54792.0
LA GUAJIRA;2041;35-39;49646.0;51684.0
LA GUAJIRA;2041;40-44;40635.0;44840.0
LA GUAJIRA;2041;45-49;33935.0;37561.0
LA GUAJIRA;2041;50-54;28543.0;31930.0
LA GUAJIRA;2041;55-59;24368.0;28155.0
LA GUAJIRA;2041;60-64;19781.0;23324.0
LA GUAJIRA;2041;65-69;14630.0;17979.0
LA GUAJIRA;2041;70-74;11122.0;14787.0
LA GUAJIRA;2041;75-79;7833.0;11691.0
LA GUAJIRA;2041;80-84;4593.0;7665.0
LA GUAJIRA;2041;85-89;2067.0;3947.0
LA GUAJIRA;2041;90-94;775.0;1615.0
LA GUAJIRA;2041;95-99;212.0;416.0
LA GUAJIRA;2041;100+;41.0;61.0
LA GUAJIRA;2042;0-4;47270.0;45225.0
LA GUAJIRA;2042;5-9;51228.0;49382.0
LA GUAJIRA;2042;10-14;53994.0;52758.0
LA GUAJIRA;2042;15-19;56497.0;55421.0
LA GUAJIRA;2042;20-24;57471.0;56370.0
LA GUAJIRA;2042;25-29;56122.0;56264.0
LA GUAJIRA;2042;30-34;54261.0;54783.0
LA GUAJIRA;2042;35-39;50761.0;52422.0
LA GUAJIRA;2042;40-44;42081.0;46049.0
LA GUAJIRA;2042;45-49;34669.0;38490.0
LA GUAJIRA;2042;50-54;29501.0;32935.0
LA GUAJIRA;2042;55-59;24933.0;28741.0
LA GUAJIRA;2042;60-64;20376.0;24048.0
LA GUAJIRA;2042;65-69;15082.0;18560.0
LA GUAJIRA;2042;70-74;11382.0;15124.0
LA GUAJIRA;2042;75-79;8051.0;12035.0
LA GUAJIRA;2042;80-84;4809.0;8023.0
LA GUAJIRA;2042;85-89;2148.0;4134.0
LA GUAJIRA;2042;90-94;803.0;1702.0
LA GUAJIRA;2042;95-99;218.0;442.0
LA GUAJIRA;2042;100+;42.0;64.0
MAGDALENA;2018;0-4;69308.0;66340.0
MAGDALENA;2018;5-9;73888.0;69887.0
MAGDALENA;2018;10-14;76507.0;71948.0
MAGDALENA;2018;15-19;67129.0;64721.0
MAGDALENA;2018;20-24;54573.0;54823.0
MAGDALENA;2018;25-29;48826.0;49251.0
MAGDALENA;2018;30-34;43462.0;45101.0
MAGDALENA;2018;35-39;40731.0;42959.0
MAGDALENA;2018;40-44;36823.0;38424.0
MAGDALENA;2018;45-49;34136.0;35130.0
MAGDALENA;2018;50-54;31100.0;32257.0
MAGDALENA;2018;55-59;26769.0;27735.0
MAGDALENA;2018;60-64;21019.0;21991.0
MAGDALENA;2018;65-69;16810.0;17618.0
MAGDALENA;2018;70-74;11867.0;12195.0
MAGDALENA;2018;75-79;8402.0;8921.0
MAGDALENA;2018;80-84;5079.0;5929.0
MAGDALENA;2018;85-89;2660.0;3374.0
MAGDALENA;2018;90-94;1150.0;1602.0
MAGDALENA;2018;95-99;374.0;576.0
MAGDALENA;2018;100+;172.0;230.0
MAGDALENA;2019;0-4;70182.0;67036.0
MAGDALENA;2019;5-9;74390.0;70578.0
MAGDALENA;2019;10-14;77890.0;73046.0
MAGDALENA;2019;15-19;70636.0;67595.0
MAGDALENA;2019;20-24;57588.0;57953.0
MAGDALENA;2019;25-29;51457.0;51922.0
MAGDALENA;2019;30-34;45336.0;46730.0
MAGDALENA;2019;35-39;42146.0;44390.0
MAGDALENA;2019;40-44;38302.0;40027.0
MAGDALENA;2019;45-49;34812.0;35966.0
MAGDALENA;2019;50-54;31848.0;33012.0
MAGDALENA;2019;55-59;27756.0;28825.0
MAGDALENA;2019;60-64;21943.0;23045.0
MAGDALENA;2019;65-69;17198.0;18230.0
MAGDALENA;2019;70-74;12432.0;12933.0
MAGDALENA;2019;75-79;8408.0;9000.0
MAGDALENA;2019;80-84;5234.0;6118.0
MAGDALENA;2019;85-89;2672.0;3422.0
MAGDALENA;2019;90-94;1131.0;1641.0
MAGDALENA;2019;95-99;368.0;560.0
MAGDALENA;2019;100+;132.0;172.0
MAGDALENA;2020;0-4;71594.0;68229.0
MAGDALENA;2020;5-9;75368.0;71707.0
MAGDALENA;2020;10-14;79038.0;74079.0
MAGDALENA;2020;15-19;74020.0;70389.0
MAGDALENA;2020;20-24;61351.0;61672.0
MAGDALENA;2020;25-29;54361.0;54835.0
MAGDALENA;2020;30-34;47692.0;48904.0
MAGDALENA;2020;35-39;43771.0;45902.0
MAGDALENA;2020;40-44;40012.0;41904.0
MAGDALENA;2020;45-49;35664.0;36913.0
MAGDALENA;2020;50-54;32693.0;33886.0
MAGDALENA;2020;55-59;28698.0;29902.0
MAGDALENA;2020;60-64;22993.0;24207.0
MAGDALENA;2020;65-69;17654.0;18832.0
MAGDALENA;2020;70-74;13009.0;13755.0
MAGDALENA;2020;75-79;8517.0;9133.0
MAGDALENA;2020;80-84;5417.0;6326.0
MAGDALENA;2020;85-89;2701.0;3530.0
MAGDALENA;2020;90-94;1145.0;1686.0
MAGDALENA;2020;95-99;369.0;582.0
MAGDALENA;2020;100+;107.0;145.0
MAGDALENA;2021;0-4;71635.0;68141.0
MAGDALENA;2021;5-9;75608.0;72065.0
MAGDALENA;2021;10-14;79110.0;74143.0
MAGDALENA;2021;15-19;76008.0;71980.0
MAGDALENA;2021;20-24;64490.0;64401.0
MAGDALENA;2021;25-29;56107.0;56650.0
MAGDALENA;2021;30-34;49438.0;50468.0
MAGDALENA;2021;35-39;44850.0;46923.0
MAGDALENA;2021;40-44;41274.0;43301.0
MAGDALENA;2021;45-49;36348.0;37779.0
MAGDALENA;2021;50-54;33312.0;34496.0
MAGDALENA;2021;55-59;29351.0;30744.0
MAGDALENA;2021;60-64;23916.0;25239.0
MAGDALENA;2021;65-69;18067.0;19384.0
MAGDALENA;2021;70-74;13449.0;14468.0
MAGDALENA;2021;75-79;8592.0;9297.0
MAGDALENA;2021;80-84;5491.0;6443.0
MAGDALENA;2021;85-89;2685.0;3560.0
MAGDALENA;2021;90-94;1131.0;1659.0
MAGDALENA;2021;95-99;349.0;557.0
MAGDALENA;2021;100+;88.0;126.0
MAGDALENA;2022;0-4;71002.0;67479.0
MAGDALENA;2022;5-9;75606.0;72087.0
MAGDALENA;2022;10-14;78557.0;73733.0
MAGDALENA;2022;15-19;77481.0;72982.0
MAGDALENA;2022;20-24;67184.0;66521.0
MAGDALENA;2022;25-29;57332.0;58006.0
MAGDALENA;2022;30-34;50972.0;51894.0
MAGDALENA;2022;35-39;45735.0;47703.0
MAGDALENA;2022;40-44;42195.0;44427.0
MAGDALENA;2022;45-49;37111.0;38683.0
MAGDALENA;2022;50-54;33745.0;34957.0
MAGDALENA;2022;55-59;29906.0;31419.0
MAGDALENA;2022;60-64;24766.0;26199.0
MAGDALENA;2022;65-69;18551.0;20005.0
MAGDALENA;2022;70-74;13816.0;15065.0
MAGDALENA;2022;75-79;8701.0;9558.0
MAGDALENA;2022;80-84;5498.0;6487.0
MAGDALENA;2022;85-89;2669.0;3582.0
MAGDALENA;2022;90-94;1089.0;1632.0
MAGDALENA;2022;95-99;331.0;552.0
MAGDALENA;2022;100+;68.0;108.0
MAGDALENA;2023;0-4;70129.0;66797.0
MAGDALENA;2023;5-9;75672.0;72008.0
MAGDALENA;2023;10-14;78058.0;73343.0
MAGDALENA;2023;15-19;78331.0;73482.0
MAGDALENA;2023;20-24;69636.0;68152.0
MAGDALENA;2023;25-29;58593.0;59515.0
MAGDALENA;2023;30-34;52530.0;53390.0
MAGDALENA;2023;35-39;46559.0;48428.0
MAGDALENA;2023;40-44;43107.0;45414.0
MAGDALENA;2023;45-49;37935.0;39704.0
MAGDALENA;2023;50-54;34151.0;35432.0
MAGDALENA;2023;55-59;30395.0;31984.0
MAGDALENA;2023;60-64;25572.0;27133.0
MAGDALENA;2023;65-69;19174.0;20739.0
MAGDALENA;2023;70-74;14128.0;15585.0
MAGDALENA;2023;75-79;8986.0;9978.0
MAGDALENA;2023;80-84;5470.0;6501.0
MAGDALENA;2023;85-89;2707.0;3636.0
MAGDALENA;2023;90-94;1065.0;1615.0
MAGDALENA;2023;95-99;309.0;544.0
MAGDALENA;2023;100+;54.0;86.0
MAGDALENA;2024;0-4;69706.0;66404.0
MAGDALENA;2024;5-9;75217.0;71453.0
MAGDALENA;2024;10-14;77571.0;73057.0
MAGDALENA;2024;15-19;78769.0;73622.0
MAGDALENA;2024;20-24;71763.0;69458.0
MAGDALENA;2024;25-29;60114.0;61134.0
MAGDALENA;2024;30-34;53983.0;54928.0
MAGDALENA;2024;35-39;47563.0;49242.0
MAGDALENA;2024;40-44;43914.0;46242.0
MAGDALENA;2024;45-49;38946.0;40826.0
MAGDALENA;2024;50-54;34502.0;35902.0
MAGDALENA;2024;55-59;30903.0;32520.0
MAGDALENA;2024;60-64;26375.0;28010.0
MAGDALENA;2024;65-69;19923.0;21616.0
MAGDALENA;2024;70-74;14417.0;16029.0
MAGDALENA;2024;75-79;9356.0;10519.0
MAGDALENA;2024;80-84;5473.0;6547.0
MAGDALENA;2024;85-89;2795.0;3748.0
MAGDALENA;2024;90-94;1071.0;1643.0
MAGDALENA;2024;95-99;311.0;551.0
MAGDALENA;2024;100+;56.0;90.0
MAGDALENA;2025;0-4;69042.0;65817.0
MAGDALENA;2025;5-9;74724.0;70856.0
MAGDALENA;2025;10-14;77153.0;72785.0
MAGDALENA;2025;15-19;78690.0;73459.0
MAGDALENA;2025;20-24;73469.0;70436.0
MAGDALENA;2025;25-29;61932.0;62811.0
MAGDALENA;2025;30-34;55245.0;56250.0
MAGDALENA;2025;35-39;48665.0;50218.0
MAGDALENA;2025;40-44;44628.0;46883.0
MAGDALENA;2025;45-49;40003.0;42032.0
MAGDALENA;2025;50-54;34877.0;36376.0
MAGDALENA;2025;55-59;31406.0;33005.0
MAGDALENA;2025;60-64;27057.0;28817.0
MAGDALENA;2025;65-69;20725.0;22508.0
MAGDALENA;2025;70-74;14717.0;16451.0
MAGDALENA;2025;75-79;9759.0;11103.0
MAGDALENA;2025;80-84;5538.0;6597.0
MAGDALENA;2025;85-89;2875.0;3847.0
MAGDALENA;2025;90-94;1077.0;1665.0
MAGDALENA;2025;95-99;310.0;553.0
MAGDALENA;2025;100+;53.0;93.0
MAGDALENA;2026;0-4;68235.0;65050.0
MAGDALENA;2026;5-9;73834.0;69889.0
MAGDALENA;2026;10-14;76668.0;72472.0
MAGDALENA;2026;15-19;78138.0;72893.0
MAGDALENA;2026;20-24;74555.0;71050.0
MAGDALENA;2026;25-29;63994.0;64408.0
MAGDALENA;2026;30-34;56168.0;57250.0
MAGDALENA;2026;35-39;49790.0;51161.0
MAGDALENA;2026;40-44;45257.0;47458.0
MAGDALENA;2026;45-49;40924.0;43072.0
MAGDALENA;2026;50-54;35340.0;36977.0
MAGDALENA;2026;55-59;31861.0;33412.0
MAGDALENA;2026;60-64;27632.0;29510.0
MAGDALENA;2026;65-69;21531.0;23392.0
MAGDALENA;2026;70-74;15074.0;16926.0
MAGDALENA;2026;75-79;10136.0;11670.0
MAGDALENA;2026;80-84;5610.0;6732.0
MAGDALENA;2026;85-89;2952.0;3950.0
MAGDALENA;2026;90-94;1075.0;1694.0
MAGDALENA;2026;95-99;316.0;546.0
MAGDALENA;2026;100+;54.0;92.0
MAGDALENA;2027;0-4;67355.0;64203.0
MAGDALENA;2027;5-9;72745.0;68809.0
MAGDALENA;2027;10-14;76320.0;72143.0
MAGDALENA;2027;15-19;77269.0;72153.0
MAGDALENA;2027;20-24;75503.0;71476.0
MAGDALENA;2027;25-29;66041.0;65898.0
MAGDALENA;2027;30-34;56972.0;58175.0
MAGDALENA;2027;35-39;51009.0;52287.0
MAGDALENA;2027;40-44;45920.0;47990.0
MAGDALENA;2027;45-49;41697.0;44022.0
MAGDALENA;2027;50-54;35975.0;37718.0
MAGDALENA;2027;55-59;32233.0;33791.0
MAGDALENA;2027;60-64;28134.0;30098.0
MAGDALENA;2027;65-69;22309.0;24249.0
MAGDALENA;2027;70-74;15535.0;17459.0
MAGDALENA;2027;75-79;10450.0;12152.0
MAGDALENA;2027;80-84;5754.0;6950.0
MAGDALENA;2027;85-89;2991.0;3995.0
MAGDALENA;2027;90-94;1101.0;1728.0
MAGDALENA;2027;95-99;309.0;561.0
MAGDALENA;2027;100+;54.0;90.0
MAGDALENA;2028;0-4;66350.0;63264.0
MAGDALENA;2028;5-9;71502.0;67752.0
MAGDALENA;2028;10-14;76066.0;71730.0
MAGDALENA;2028;15-19;76494.0;71497.0
MAGDALENA;2028;20-24;75972.0;71561.0
MAGDALENA;2028;25-29;67953.0;67013.0
MAGDALENA;2028;30-34;57833.0;59283.0
MAGDALENA;2028;35-39;52292.0;53500.0
MAGDALENA;2028;40-44;46577.0;48517.0
MAGDALENA;2028;45-49;42460.0;44862.0
MAGDALENA;2028;50-54;36696.0;38620.0
MAGDALENA;2028;55-59;32564.0;34155.0
MAGDALENA;2028;60-64;28569.0;30598.0
MAGDALENA;2028;65-69;23060.0;25104.0
MAGDALENA;2028;70-74;16086.0;18100.0
MAGDALENA;2028;75-79;10745.0;12581.0
MAGDALENA;2028;80-84;5978.0;7265.0
MAGDALENA;2028;85-89;3013.0;4021.0
MAGDALENA;2028;90-94;1153.0;1782.0
MAGDALENA;2028;95-99;303.0;557.0
MAGDALENA;2028;100+;52.0;87.0
MAGDALENA;2029;0-4;65281.0;62244.0
MAGDALENA;2029;5-9;70689.0;66995.0
MAGDALENA;2029;10-14;75323.0;70912.0
MAGDALENA;2029;15-19;75780.0;70949.0
MAGDALENA;2029;20-24;76060.0;71333.0
MAGDALENA;2029;25-29;69574.0;67850.0
MAGDALENA;2029;30-34;58954.0;60474.0
MAGDALENA;2029;35-39;53466.0;54776.0
MAGDALENA;2029;40-44;47364.0;49149.0
MAGDALENA;2029;45-49;43119.0;45520.0
MAGDALENA;2029;50-54;37593.0;39580.0
MAGDALENA;2029;55-59;32833.0;34555.0
MAGDALENA;2029;60-64;29018.0;31033.0
MAGDALENA;2029;65-69;23756.0;25898.0
MAGDALENA;2029;70-74;16708.0;18809.0
MAGDALENA;2029;75-79;10965.0;12936.0
MAGDALENA;2029;80-84;6251.0;7662.0
MAGDALENA;2029;85-89;3021.0;4047.0
MAGDALENA;2029;90-94;1194.0;1830.0
MAGDALENA;2029;95-99;318.0;566.0
MAGDALENA;2029;100+;49.0;91.0
MAGDALENA;2030;0-4;64165.0;61162.0
MAGDALENA;2030;5-9;69717.0;66141.0
MAGDALENA;2030;10-14;74583.0;70106.0
MAGDALENA;2030;15-19;75175.0;70497.0
MAGDALENA;2030;20-24;75757.0;70916.0
MAGDALENA;2030;25-29;70906.0;68462.0
MAGDALENA;2030;30-34;60411.0;61833.0
MAGDALENA;2030;35-39;54503.0;55885.0
MAGDALENA;2030;40-44;48310.0;49975.0
MAGDALENA;2030;45-49;43719.0;46031.0
MAGDALENA;2030;50-54;38525.0;40684.0
MAGDALENA;2030;55-59;33161.0;34945.0
MAGDALENA;2030;60-64;29443.0;31470.0
MAGDALENA;2030;65-69;24375.0;26611.0
MAGDALENA;2030;70-74;17367.0;19590.0
MAGDALENA;2030;75-79;11202.0;13270.0
MAGDALENA;2030;80-84;6514.0;8094.0
MAGDALENA;2030;85-89;3056.0;4083.0
MAGDALENA;2030;90-94;1222.0;1876.0
MAGDALENA;2030;95-99;314.0;591.0
MAGDALENA;2030;100+;51.0;87.0
MAGDALENA;2031;0-4;63025.0;60080.0
MAGDALENA;2031;5-9;68841.0;65295.0
MAGDALENA;2031;10-14;73642.0;69077.0
MAGDALENA;2031;15-19;74648.0;70123.0
MAGDALENA;2031;20-24;75168.0;70318.0
MAGDALENA;2031;25-29;71852.0;68952.0
MAGDALENA;2031;30-34;62253.0;63284.0
MAGDALENA;2031;35-39;55365.0;56829.0
MAGDALENA;2031;40-44;49390.0;50877.0
MAGDALENA;2031;45-49;44314.0;46569.0
MAGDALENA;2031;50-54;39392.0;41678.0
MAGDALENA;2031;55-59;33571.0;35492.0
MAGDALENA;2031;60-64;29879.0;31866.0
MAGDALENA;2031;65-69;24890.0;27243.0
MAGDALENA;2031;70-74;18055.0;20370.0
MAGDALENA;2031;75-79;11494.0;13643.0
MAGDALENA;2031;80-84;6779.0;8484.0
MAGDALENA;2031;85-89;3121.0;4183.0
MAGDALENA;2031;90-94;1257.0;1932.0
MAGDALENA;2031;95-99;325.0;604.0
MAGDALENA;2031;100+;51.0;91.0
MAGDALENA;2032;0-4;61863.0;58986.0
MAGDALENA;2032;5-9;67910.0;64410.0
MAGDALENA;2032;10-14;72533.0;67989.0
MAGDALENA;2032;15-19;74262.0;69757.0
MAGDALENA;2032;20-24;74329.0;69573.0
MAGDALENA;2032;25-29;72720.0;69323.0
MAGDALENA;2032;30-34;64159.0;64640.0
MAGDALENA;2032;35-39;56118.0;57699.0
MAGDALENA;2032;40-44;50569.0;51957.0
MAGDALENA;2032;45-49;44960.0;47107.0
MAGDALENA;2032;50-54;40143.0;42590.0
MAGDALENA;2032;55-59;34179.0;36226.0
MAGDALENA;2032;60-64;30231.0;32229.0
MAGDALENA;2032;65-69;25353.0;27787.0
MAGDALENA;2032;70-74;18741.0;21123.0
MAGDALENA;2032;75-79;11857.0;14098.0
MAGDALENA;2032;80-84;7000.0;8851.0
MAGDALENA;2032;85-89;3214.0;4343.0
MAGDALENA;2032;90-94;1279.0;1964.0
MAGDALENA;2032;95-99;330.0;610.0
MAGDALENA;2032;100+;51.0;90.0
MAGDALENA;2033;0-4;60681.0;57865.0
MAGDALENA;2033;5-9;66899.0;63457.0
MAGDALENA;2033;10-14;71283.0;66918.0
MAGDALENA;2033;15-19;73989.0;69338.0
MAGDALENA;2033;20-24;73592.0;68930.0
MAGDALENA;2033;25-29;73152.0;69377.0
MAGDALENA;2033;30-34;65951.0;65675.0
MAGDALENA;2033;35-39;56931.0;58741.0
MAGDALENA;2033;40-44;51833.0;53169.0
MAGDALENA;2033;45-49;45580.0;47628.0
MAGDALENA;2033;50-54;40880.0;43393.0
MAGDALENA;2033;55-59;34860.0;37077.0
MAGDALENA;2033;60-64;30535.0;32575.0
MAGDALENA;2033;65-69;25767.0;28265.0
MAGDALENA;2033;70-74;19381.0;21869.0
MAGDALENA;2033;75-79;12297.0;14632.0
MAGDALENA;2033;80-84;7193.0;9170.0
MAGDALENA;2033;85-89;3351.0;4546.0
MAGDALENA;2033;90-94;1300.0;1985.0
MAGDALENA;2033;95-99;351.0;633.0
MAGDALENA;2033;100+;52.0;97.0
MAGDALENA;2034;0-4;59499.0;56726.0
MAGDALENA;2034;5-9;65819.0;62426.0
MAGDALENA;2034;10-14;70455.0;66179.0
MAGDALENA;2034;15-19;73263.0;68541.0
MAGDALENA;2034;20-24;72897.0;68410.0
MAGDALENA;2034;25-29;73236.0;69169.0
MAGDALENA;2034;30-34;67490.0;66488.0
MAGDALENA;2034;35-39;57998.0;59911.0
MAGDALENA;2034;40-44;53006.0;54424.0
MAGDALENA;2034;45-49;46343.0;48230.0
MAGDALENA;2034;50-54;41502.0;44057.0
MAGDALENA;2034;55-59;35719.0;38032.0
MAGDALENA;2034;60-64;30811.0;32969.0
MAGDALENA;2034;65-69;26168.0;28675.0
MAGDALENA;2034;70-74;20001.0;22569.0
MAGDALENA;2034;75-79;12807.0;15226.0
MAGDALENA;2034;80-84;7367.0;9446.0
MAGDALENA;2034;85-89;3515.0;4788.0
MAGDALENA;2034;90-94;1316.0;2010.0
MAGDALENA;2034;95-99;358.0;657.0
MAGDALENA;2034;100+;52.0;102.0
MAGDALENA;2035;0-4;58323.0;55604.0
MAGDALENA;2035;5-9;64697.0;61354.0
MAGDALENA;2035;10-14;69490.0;65313.0
MAGDALENA;2035;15-19;72524.0;67740.0
MAGDALENA;2035;20-24;72334.0;67974.0
MAGDALENA;2035;25-29;72982.0;68799.0
MAGDALENA;2035;30-34;68775.0;67082.0
MAGDALENA;2035;35-39;59391.0;61199.0
MAGDALENA;2035;40-44;54051.0;55525.0
MAGDALENA;2035;45-49;47284.0;49047.0
MAGDALENA;2035;50-54;42088.0;44556.0
MAGDALENA;2035;55-59;36627.0;39077.0
MAGDALENA;2035;60-64;31105.0;33338.0
MAGDALENA;2035;65-69;26578.0;29096.0
MAGDALENA;2035;70-74;20527.0;23190.0
MAGDALENA;2035;75-79;13325.0;15855.0
MAGDALENA;2035;80-84;7543.0;9703.0
MAGDALENA;2035;85-89;3667.0;5081.0
MAGDALENA;2035;90-94;1319.0;2034.0
MAGDALENA;2035;95-99;379.0;684.0
MAGDALENA;2035;100+;52.0;101.0
MAGDALENA;2036;0-4;57139.0;54487.0
MAGDALENA;2036;5-9;63554.0;60300.0
MAGDALENA;2036;10-14;68611.0;64491.0
MAGDALENA;2036;15-19;71605.0;66755.0
MAGDALENA;2036;20-24;71837.0;67603.0
MAGDALENA;2036;25-29;72457.0;68237.0
MAGDALENA;2036;30-34;69688.0;67553.0
MAGDALENA;2036;35-39;61174.0;62621.0
MAGDALENA;2036;40-44;54906.0;56467.0
MAGDALENA;2036;45-49;48335.0;49957.0
MAGDALENA;2036;50-54;42663.0;45075.0
MAGDALENA;2036;55-59;37445.0;40049.0
MAGDALENA;2036;60-64;31518.0;33884.0
MAGDALENA;2036;65-69;26968.0;29467.0
MAGDALENA;2036;70-74;20970.0;23771.0
MAGDALENA;2036;75-79;13873.0;16504.0
MAGDALENA;2036;80-84;7766.0;9996.0
MAGDALENA;2036;85-89;3822.0;5345.0
MAGDALENA;2036;90-94;1357.0;2090.0
MAGDALENA;2036;95-99;385.0;693.0
MAGDALENA;2036;100+;56.0;103.0
MAGDALENA;2037;0-4;55970.0;53361.0
MAGDALENA;2037;5-9;62400.0;59197.0
MAGDALENA;2037;10-14;67687.0;63610.0
MAGDALENA;2037;15-19;70542.0;65711.0
MAGDALENA;2037;20-24;71468.0;67259.0
MAGDALENA;2037;25-29;71674.0;67550.0
MAGDALENA;2037;30-34;70524.0;67927.0
MAGDALENA;2037;35-39;63011.0;63945.0
MAGDALENA;2037;40-44;55648.0;57339.0
MAGDALENA;2037;45-49;49494.0;51021.0
MAGDALENA;2037;50-54;43278.0;45599.0
MAGDALENA;2037;55-59;38168.0;40937.0
MAGDALENA;2037;60-64;32076.0;34572.0
MAGDALENA;2037;65-69;27281.0;29798.0
MAGDALENA;2037;70-74;21374.0;24270.0
MAGDALENA;2037;75-79;14411.0;17135.0
MAGDALENA;2037;80-84;8045.0;10336.0
MAGDALENA;2037;85-89;3972.0;5582.0
MAGDALENA;2037;90-94;1420.0;2183.0
MAGDALENA;2037;95-99;398.0;716.0
MAGDALENA;2037;100+;59.0;103.0
MAGDALENA;2038;0-4;54804.0;52271.0
MAGDALENA;2038;5-9;61226.0;58090.0
MAGDALENA;2038;10-14;66693.0;62664.0
MAGDALENA;2038;15-19;69357.0;64703.0
MAGDALENA;2038;20-24;71226.0;66863.0
MAGDALENA;2038;25-29;71016.0;66961.0
MAGDALENA;2038;30-34;70967.0;68025.0
MAGDALENA;2038;35-39;64767.0;64974.0
MAGDALENA;2038;40-44;56464.0;58372.0
MAGDALENA;2038;45-49;50740.0;52217.0
MAGDALENA;2038;50-54;43893.0;46118.0
MAGDALENA;2038;55-59;38872.0;41729.0
MAGDALENA;2038;60-64;32744.0;35404.0
MAGDALENA;2038;65-69;27576.0;30141.0
MAGDALENA;2038;70-74;21743.0;24693.0
MAGDALENA;2038;75-79;14923.0;17750.0
MAGDALENA;2038;80-84;8363.0;10750.0
MAGDALENA;2038;85-89;4106.0;5785.0
MAGDALENA;2038;90-94;1476.0;2291.0
MAGDALENA;2038;95-99;418.0;738.0
MAGDALENA;2038;100+;63.0;108.0
MAGDALENA;2039;0-4;53661.0;51179.0
MAGDALENA;2039;5-9;60043.0;56949.0
MAGDALENA;2039;10-14;65618.0;61678.0
MAGDALENA;2039;15-19;68553.0;63979.0
MAGDALENA;2039;20-24;70558.0;66118.0
MAGDALENA;2039;25-29;70406.0;66474.0
MAGDALENA;2039;30-34;71100.0;67872.0
MAGDALENA;2039;35-39;66259.0;65775.0
MAGDALENA;2039;40-44;57502.0;59527.0
MAGDALENA;2039;45-49;51878.0;53450.0
MAGDALENA;2039;50-54;44642.0;46709.0
MAGDALENA;2039;55-59;39494.0;42364.0
MAGDALENA;2039;60-64;33541.0;36330.0
MAGDALENA;2039;65-69;27829.0;30505.0
MAGDALENA;2039;70-74;22105.0;25072.0
MAGDALENA;2039;75-79;15422.0;18340.0
MAGDALENA;2039;80-84;8724.0;11209.0
MAGDALENA;2039;85-89;4209.0;5965.0
MAGDALENA;2039;90-94;1558.0;2430.0
MAGDALENA;2039;95-99;406.0;728.0
MAGDALENA;2039;100+;60.0;119.0
MAGDALENA;2040;0-4;52518.0;50107.0
MAGDALENA;2040;5-9;58870.0;55849.0
MAGDALENA;2040;10-14;64523.0;60629.0
MAGDALENA;2040;15-19;67665.0;63166.0
MAGDALENA;2040;20-24;69891.0;65376.0
MAGDALENA;2040;25-29;69897.0;66076.0
MAGDALENA;2040;30-34;70907.0;67531.0
MAGDALENA;2040;35-39;67525.0;66379.0
MAGDALENA;2040;40-44;58873.0;60795.0
MAGDALENA;2040;45-49;52920.0;54548.0
MAGDALENA;2040;50-54;45544.0;47526.0
MAGDALENA;2040;55-59;40038.0;42865.0
MAGDALENA;2040;60-64;34399.0;37336.0
MAGDALENA;2040;65-69;28102.0;30867.0
